tweet_id,created_at,username,user_name,user_followers,text,likes,retweets,replies,views,url,is_reply,in_reply_to
1998412442515198064,Tue Dec 09 15:20:29 +0000 2025,SEGIAGUA,Secretaría de Gestión Integral del Agua,298871,"@Carlos_FHndez01 @locatel_mx @TuAlcaldiaGAM @yancolozano @GobCDMX @SeGobCDMX @SOBSECDMX @ChuchoSesmaPVEM @Congreso_CdMex @ClaraBrugadaM @craviotocesar @nmas @nmasforo Buen día, agradecemos se ponga en contacto con la Secretaría de Gestión Integral del Agua, se ha generado un folio de seguimiento: R-20251209-0110. El área correspondiente estará trabajando para la atención de la situación. DS",1,0,1,57,https://x.com/SEGIAGUA/status/1998412442515198064,True,Carlos_FHndez01
1998412328833101884,Tue Dec 09 15:20:02 +0000 2025,YeimiColin,Ycolin,11,"Se levantó una queja por falta de agua a @SEGIAGUA se me dió el R-20251125-0272  para el seguimiento. Por varios días no solo carecemos de agua sino también de respuesta. La semana pasada, por fin cayó agua 3 días, pero hoy, YA NO HAY!!!!!",0,1,0,8,https://x.com/YeimiColin/status/1998412328833101884,False,
1998383781195948400,Tue Dec 09 13:26:36 +0000 2025,Nathalia190302,Natalia Rodriguez,0,@SEGIAGUA FALTA DE AGUA BUEN DÍA. QUIERO REPORTAR FALTA DE AGUA.  ALCALDÍA: IZTAPALAPA COLONIA: CHINAMPAC DE JUÁREZ CALLE: CRUZ CHÁVEZ #6 ENTRE EJE 5 Y PERIFÉRICO  NO TENEMOS AGUA DESDE HACE MÁS DE UNA SEMANA. VARIOS VECINOS ESTAMOS EN LA MISMA SITUACIÓN. SOLICITO REVISIÓN URGENTE O ENVÍO,0,0,1,178,https://x.com/Nathalia190302/status/1998383781195948400,True,SEGIAGUA
1998340900720660709,Tue Dec 09 10:36:12 +0000 2025,sergio_rii,Sergio Solis Rii,92,"@SEGIAGUA @ClaraBrugadaM @Alcaldia_Coy Buenos días, PF su apoyo PRIORITARIO para atender reporte de FALTA DE AGUA 20251209-007. No hay agua desde el 04-Dic. URGENTE!!! Gracias.",0,0,1,51,https://x.com/sergio_rii/status/1998340900720660709,False,SEGIAGUA
1998260996058534025,Tue Dec 09 05:18:42 +0000 2025,Braylh09,Bray,3,"@REPORTINQUIETO @SEGIAGUA @ClaraBrugadaM @craviotocesar @AlcaldiaAO No les importan ni los baches que están sobre esa calle, menos las fugas de agua, cada día están peor nuestras vialidades, pero nos quieren cobrar más impuestos.",1,1,0,56,https://x.com/Braylh09/status/1998260996058534025,True,REPORTINQUIETO
1998220271157944491,Tue Dec 09 02:36:52 +0000 2025,ANTENARADIOCDMX,ANTENA RADIO CDMX.,757,@C5_CDMX @GobCDMX @OVIALCDMX apoyo con operación hidráulica tenemos una fuerte fuga de agua limpia donde se estan tirando miles de litros del líquido en la fuente de la nudista miguel angel de quevedo y pacifico col. Los reyes esperando alguna brigada gracias https://t.co/sKpZJ1OLhI,0,0,1,162,https://x.com/ANTENARADIOCDMX/status/1998220271157944491,False,C5_CDMX
1998200787638550734,Tue Dec 09 01:19:27 +0000 2025,LaTonalli,Tonalli RM,329,Fuga gigante de agua sobre Miguel Ángel de Quevedo y América dirección Taxqueña @SEGIAGUA @GobCDMX,1,0,0,71,https://x.com/LaTonalli/status/1998200787638550734,False,
1998199091885642191,Tue Dec 09 01:12:42 +0000 2025,StudioDance2,Studio Dance Oshun Ni Yambú,68,"Hola buenas noches, nos podrían apoyar con el servicio de agua potable? No tenemos agua @SEGIAGUA  gracias",1,0,0,11,https://x.com/StudioDance2/status/1998199091885642191,False,
1998186813488537853,Tue Dec 09 00:23:55 +0000 2025,reportecdmxsur,reportes CDMX,829,"Reportan fuga de agua en Coyoacán . Pacifico y Miguel Ángel de Quevedo , ⚠️🚨 @SEGIAGUA @UCS_GCDMX",1,1,2,167,https://x.com/reportecdmxsur/status/1998186813488537853,False,
1998185400318505065,Tue Dec 09 00:18:18 +0000 2025,DianaLauDR,Diana Laura Díaz,29,Siguen fugas de agua en calle tekit entre tenosique y homun. @Gabyosoriohdz la alcaldesa que trabaja 24/7 cuando las van arreglar ? Por que si mandaron a tapizar la picacho Ajusco de pancartas pero y las fugas para cuando? @SEGIAGUA @TlalpanAl https://t.co/ut38sgONT6,0,1,1,402,https://x.com/DianaLauDR/status/1998185400318505065,False,
1998161364972433915,Mon Dec 08 22:42:48 +0000 2025,acustodiomx,Ángel Custodio 🇵🇸🇻🇪,1050,"@fcordoba @GobCDMX @ClaraBrugadaM @Marcatemx En el km 12 me topé con una chica que buscaba la ruta de 5k. Toda la ruta sin señalamientos y los pocos que había, mal puestos y al final, un plátano verde, porque ni agua, y todo eso por $900",0,0,0,12,https://x.com/acustodiomx/status/1998161364972433915,True,fcordoba
1998154745257881993,Mon Dec 08 22:16:29 +0000 2025,tavitogarcia,Octavio García Ortiz,441,"@CFE_Contigo@ñ@SGIRPC_CDMX @SEGIAGUA En la esquina de Héroes y Degollado, Colonia Guerrero, alcaldía Cuauhtémoc, hay una fuga de agua que está a punto de caer sobre una mufa con las consecuencias que ya conocemos. https://t.co/kHDfyjvEYa",1,0,1,234,https://x.com/tavitogarcia/status/1998154745257881993,False,
1998144012142756133,Mon Dec 08 21:33:50 +0000 2025,Tracia17,Tania Mijares,1030,"Fuga de agua sobre Reforma y Monte Himalaya,Lomas de Chapultepec  , lleva varias horas @locatel_mx @AlcaldiaMHmx @GobCDMX",0,0,1,65,https://x.com/Tracia17/status/1998144012142756133,False,
1998119726665388431,Mon Dec 08 19:57:20 +0000 2025,ZachVarela,Zach Varela,115,"@SEGIAGUA no está entrando agua en la Colonia Ex Hacienda Coapa, en Tlalpan. Favor de atender urgentemente",1,1,1,150,https://x.com/ZachVarela/status/1998119726665388431,False,SEGIAGUA
1998117714145984533,Mon Dec 08 19:49:20 +0000 2025,yesus_alcala62,Jesús Alcalá,55,"@SEGIAGUA @XochimilcoAl @CamachoCirce alcaldesa póngase a trabajar y no estarse tomando fotos en los poblados, no hay agua desde hace 5 meses en el pueblo de Tepepan, cambiaron la tubería pero para qué si no hay agua, haga algo por la alcaldía, ya es inhabitable, sin agua, insegura",0,0,1,49,https://x.com/yesus_alcala62/status/1998117714145984533,True,SEGIAGUA
1998112140280897715,Mon Dec 08 19:27:12 +0000 2025,SAPCI_CDMX,Secretaría de Atención y Participación Ciudadana,2354,"Cada semana, el equipo de la #SAPCI, en coordinación con la @SEGIAGUA, visita diversos puntos para llevar agua purificada y accesible a las familias capitalinas con el programa Agua Bienestar Atlitic. 💧  Acércate a nuestro equipo en territorio para conocer el punto más cercano. https://t.co/m9BXznZiwh",5,2,1,276,https://x.com/SAPCI_CDMX/status/1998112140280897715,False,
1998111425039106487,Mon Dec 08 19:24:21 +0000 2025,REPORTINQUIETO,REPORTINQUIETO 🇲🇽💫,30378,"Esta fuga de agua,les vale,les valió y les seguirá valiendo @SEGIAGUA @ClaraBrugadaM @craviotocesar @AlcaldiaAO urge lleva 20 días tirando se #CDMX https://t.co/bCRGNKkhn6",3,1,2,258,https://x.com/REPORTINQUIETO/status/1998111425039106487,False,
1998104805022024186,Mon Dec 08 18:58:03 +0000 2025,Rodolfodorantes,Rodolfo Dorantes,10692,"Vecinos de la calle Cuauhtemoc frente al número 7 esquina con Juan Francisco colonia Pueblo San Juan de Aragón, @TuAlcaldiaGAM, solicitan a @SEGIAGUA que repare una fuga de agua que ya provocó un socavón.  @NoticiasImagen https://t.co/XCqTEGnT66",4,3,3,1011,https://x.com/Rodolfodorantes/status/1998104805022024186,False,
1998102687087210580,Mon Dec 08 18:49:38 +0000 2025,pilfernandez,vecinos unidos lomas,273,"Vecinos, seguimos con k lo a fuga de agua en la glorieta de la bomba de palmas y Aconcagua con folio del 29 de noviembre. @SEGIAGUA @AlcaldiaMHmx .  Que tiene que pasar para que resuelvan este problema de la fuga @ClaraBrugadaM @Ceci_vadillo @comitebarrilaco @VOZ_DELACIUDAD @cclomaschapulte @FerNaVesc @Americagil71 @oso3339",3,5,2,194,https://x.com/pilfernandez/status/1998102687087210580,False,
1998097775133970675,Mon Dec 08 18:30:07 +0000 2025,janaya100,juank anaya,56,@SEGIAGUA buen día una pregunta desiste alguna afectación? No tenemos agua en la unidad rinconada del sur alcaldía Xochimilco,0,0,1,94,https://x.com/janaya100/status/1998097775133970675,False,SEGIAGUA
1998073680039903507,Mon Dec 08 16:54:22 +0000 2025,Aranda5656,Aranda,0,@SEGIAGUA fuga de agua en villa centroamericana  trate de reportarlo por teléfono pero no hubo éxito,0,0,1,15,https://x.com/Aranda5656/status/1998073680039903507,False,SEGIAGUA
1998043452534337568,Mon Dec 08 14:54:15 +0000 2025,mando071061,A Juarez,2231,@ClaraBrugadaM @GobCDMX el Parque Lineal era hermoso muy verde hoy esta lleno de basura e  indigentes! Se seca muy rápido teniendo red de agua de riego! Ahorros ? https://t.co/Xx0PauR6eR,0,0,0,5,https://x.com/mando071061/status/1998043452534337568,False,ClaraBrugadaM
1998043405558108196,Mon Dec 08 14:54:04 +0000 2025,Vane_Garc,VANESSA GARCIA,239,No para sus actos propagandistas!!! QUEREMOS SOLUCION CUANTO ANTES A LA FALTA DE AGUA EN #TLALPAN !!! ESTAS AUTORIDADES NO HACEN NADA @Gabyosoriohdz @SEGIAGUA @locatel_mx @azucenau @AjuscoTlalpan @AztecaNoticias @TlalpanVecinos @TlalpanConscien @vecinoseguro,0,0,1,142,https://x.com/Vane_Garc/status/1998043405558108196,True,Vane_Garc
1998041289049424233,Mon Dec 08 14:45:39 +0000 2025,TuRolaFav,Tu_chaira_Fav,275,@SEGIAGUA  se fue nuevante el agua en paseos de taxqueña. Ayudaaaaa.,1,0,1,168,https://x.com/TuRolaFav/status/1998041289049424233,False,SEGIAGUA
1998040019874070823,Mon Dec 08 14:40:37 +0000 2025,cococo13,La Señora Dinamita,1031,"¡Reparen la fuga! Ya es una exigencia. Que ansia tener autoridades  @ClaraBrugadaM @SEGIAGUA mediocres.  Lleva UN mes.  En avenida principal . @AztecaNoticias @Milenio Millones de litros de agua potable al drenaje. @cuajimalpa_gob @carlosorvananos Haga algo, no solo visitar tacos https://t.co/SFVJIuWNqr",0,1,1,279,https://x.com/cococo13/status/1998040019874070823,False,
1998037886453858349,Mon Dec 08 14:32:08 +0000 2025,acosta_0612,@acosta_0612,12,"@ClaraBrugadaM @SEGIAGUA Dónde queda la 4T, FUGA DE AGUA EN CALLE TLAXCALA No 8 BIS COL SAN JERÓNIMO ACULCO ALCALDÍA MAGDALENA CONTRERAS CP 10400. REPORTADA DESDE 01 DICIEMBRE 25 a las 0700 hrs, a la fecha de hoy nadie se presenta a solucionar el desperfecto. Gracias. https://t.co/qaPYqjTqtd",0,1,1,26,https://x.com/acosta_0612/status/1998037886453858349,True,ClaraBrugadaM
1998019106600342013,Mon Dec 08 13:17:31 +0000 2025,patriccia26,Patrixia 🍊,868,@XochimilcoAl buenos días @SEGIAGUA nos podrían apoyar con el servicio de agua potable? En #Xochimilco gracias,1,1,1,113,https://x.com/patriccia26/status/1998019106600342013,False,XochimilcoAl
1997921477727777093,Mon Dec 08 06:49:34 +0000 2025,gabs9182,Aura,0,"@SEGIAGUA miles de litros de agua potable se están desperdiciando en av centenario casi esq con llano redondo, Álvaro Obregón, se reportó desde la tarde del dia de hoy y no se ha recibido respuesta alguna siendo las  00:45, esa fuga lleva horas y es bastante abundante, quien ayud https://t.co/vwUqnCkrL3",1,0,2,88,https://x.com/gabs9182/status/1997921477727777093,False,SEGIAGUA
1997848160115494971,Mon Dec 08 01:58:14 +0000 2025,mikevideo21,Watson,623,@SEGIAGUA @ClaraBrugadaM @GobCDMX @SEDEMA_CDMX @SEP_mx @GobiernoMX @Claudiashein @REPORTINQUIETO @EvidenciaCdMx @ReporterosMX_ @craviotocesar @GPMorenaCdMex @alikael18 @DGlzvilla @LuciaSR56 @RocksterZu @magope5292 @CSenala @ManuelChap79266 @CiudActivos @ndurancoronado @Por_Coyoacan @mit_alexa @AlmaSaucedo18 @guilbert_ga @chiochaira @Comitecdjardin @CoyoacanU @coyoacanensesi2 @CopAComunitaria @UnidosCoyoacan @martinezfroy5 @garciabr1973 @AntonovPez @DanyBarraganG @josegon52991235 @maurolocardenas @jantonioruizh @Rafaherrera1983 @HectorFloresRa4 @joecorvette67 @AleFerruzcaL @rocioss @RossyTB Gracias @guilbert_ga por #Repost José MarioEsparza vea la #CORRUPCION d su gente @SEGIAGUA JoséL.SaunoSalas @GobCDMX @ClaraBrugadaM hipocresía pedir ahorrar #Agua @SEDEMA_CDMX Respondan investigación  OficioNo.SCG/OICSEDEMA/UI/1409/2024 #jefadegobierno @DiputadosMorena https://t.co/aj0BcV9kyF,9,7,0,136,https://x.com/mikevideo21/status/1997848160115494971,True,mikevideo21
1997839589558657115,Mon Dec 08 01:24:10 +0000 2025,DBautistaPaez,Diego Bautista Páez,1314,@SEGIAGUA hay una fuga de agua a la altura de San Bernabé 257 en los linderos entre Álvaro Obregón y Magdalena Contreras. Lleva días https://t.co/nFWhoRipPz,0,0,1,158,https://x.com/DBautistaPaez/status/1997839589558657115,False,SEGIAGUA
